time_index,Var1,Var3,Var2
2020-01-01 00:00:00,0.005244427269607382,-0.10895781303833148,-0.03084305459375001
2020-01-01 00:01:00,-0.10497118204174959,0.21104456090650725,-0.0661830876630443
2020-01-01 00:02:00,0.08279199797204459,0.053547595682357625,-0.042282183390972256
2020-01-01 00:03:00,0.10016130797313608,0.05298068076254572,-0.13351173492957177
2020-01-01 00:04:00,-0.03396475935172763,-0.02280197230563573,-0.1534721343862381
2020-01-01 00:05:00,0.03406570292307657,-0.10938275996888,-0.15074200395400722
2020-01-01 00:06:00,0.05514274349554774,0.06229856169898777,0.10277246335321964
2020-01-01 00:07:00,-0.11176119944240813,0.14027309665049115,-0.06634897194525928
2020-01-01 00:08:00,0.12798325102249722,0.005047176721721565,-0.26168376282477274
2020-01-01 00:09:00,0.1707115613768135,0.22032555823213298,0.009855877340771552
2020-01-01 00:10:00,0.06141950234332677,0.14097094232548968,-0.0028916127618031726
2020-01-01 00:11:00,-0.0274674053724806,0.06697978581788454,0.06853309381182204
2020-01-01 00:12:00,-0.07044285915134009,0.15123793854578924,0.055580840943915515
2020-01-01 00:13:00,0.004581902660751289,-0.01888171016558526,-0.009920995235716415
2020-01-01 00:14:00,-0.17952358580382488,-0.08564425155728807,0.0427880258771945
2020-01-01 00:15:00,-0.034061324543193515,0.00880906957879086,-0.18642954578329163
2020-01-01 00:16:00,0.018651226495572455,0.03807670562284002,-0.05691698706472059
2020-01-01 00:17:00,-0.042375835255320043,0.054253497996987546,0.004944498039406628
2020-01-01 00:18:00,0.08464978618286086,0.0016261306320320343,0.0039674116868083946
2020-01-01 00:19:00,0.1744319787041949,-0.22127303536243356,0.10214235679810893
2020-01-01 00:20:00,0.09913628066804686,-0.0030430388279360987,0.07239392006853192
2020-01-01 00:21:00,0.08685306019054112,0.06181399708361674,0.17899641271152913
2020-01-01 00:22:00,0.09347550259690546,-0.06134955566578909,-0.06957733428544173
2020-01-01 00:23:00,0.20709994632380324,-0.2736110448352749,-0.1077065754399002
2020-01-01 00:24:00,-0.07818299385776308,-0.06313914341405491,-0.10594345772001537
2020-01-01 00:25:00,-0.12426633429080779,0.19538713289022022,-0.16856911502084393
2020-01-01 00:26:00,-0.06683922807695554,0.2043556310642951,-0.047878381973305795
2020-01-01 00:27:00,0.14974017670823273,0.10173828493630202,0.28069546731276496
