time_index,Var1,Var2,Var3
2020-01-01 00:00:00,-0.05160459522831251,-0.004954294207520758,-0.09599612423903396
2020-01-01 00:01:00,0.04600282474439513,-0.05722664390767151,0.1283569061635121
2020-01-01 00:02:00,-0.04843970118904861,0.08451822146818178,0.06955675286890645
2020-01-01 00:03:00,-0.13523511359436083,0.03388273805493551,-0.1571220208464202
2020-01-01 00:04:00,-0.13946124840214003,0.12030386078117404,-0.20836643405766853
2020-01-01 00:05:00,0.01618230514033691,0.08097590108095741,-0.21965397847435575
2020-01-01 00:06:00,-0.013025332871021505,0.03989259161207588,-0.06854473049700774
2020-01-01 00:07:00,0.0946416233002226,-0.0596976224825442,-0.05732875371088923
2020-01-01 00:08:00,-0.014333968908206679,-0.15297319984693697,-0.02478105394438567
2020-01-01 00:09:00,-0.003456006488033456,0.04020715817772268,0.23860234871119967
2020-01-01 00:10:00,0.02921501197179548,-0.012613508322755488,0.13221907963758264
2020-01-01 00:11:00,-0.06205297222186639,0.00674533982483955,-0.10899029643527663
2020-01-01 00:12:00,-0.14431601354142806,-0.020385063674989802,0.11047736943595676
2020-01-01 00:13:00,-0.09492721803430604,0.0892471095353416,0.18932398314305546
2020-01-01 00:14:00,-0.04870842017765362,-0.03497266408258837,-0.24940324517907447
2020-01-01 00:15:00,-0.004269286662808937,0.08578153524534203,-0.22117159673002168
2020-01-01 00:16:00,0.07244187423438425,-0.02498399089604201,0.2545269369361466
2020-01-01 00:17:00,0.08285583789211232,-0.18116304717203136,0.13197259022192454
2020-01-01 00:18:00,0.10410507030104604,-0.030466690922431698,-0.013555896476038568
2020-01-01 00:19:00,0.10023827005129182,-0.09343535005889256,-0.07480859961714681
2020-01-01 00:20:00,-0.014603208482737119,-0.1591741081347306,0.10070996720935559
2020-01-01 00:21:00,0.060127771315566264,0.09590388915660117,0.10536726714042802
2020-01-01 00:22:00,-0.03337387982006874,0.022253974762488457,0.05578758253922749
2020-01-01 00:23:00,-0.01450707305042347,0.04981256098822236,0.15781995515576644
2020-01-01 00:24:00,-0.022550822925592795,-0.02028356250352952,0.05499865008396815
2020-01-01 00:25:00,0.12339281852089115,0.00729077993286085,0.0927361074048134
2020-01-01 00:26:00,0.22869970145608431,-0.11819801659345007,-0.023567410697679217
2020-01-01 00:27:00,-0.041652843324096946,-0.3793885597633228,-0.00031038006049882716
2020-01-01 00:28:00,-0.08153184221793554,0.03906904913039089,0.45591115152846673
2020-01-01 00:29:00,0.18317237518564283,-0.06773417962341148,-0.13164827644399182
2020-01-01 00:30:00,-0.011629300027242787,-0.32607834968505484,-0.22290818505465526
2020-01-01 00:31:00,0.05933135320640416,0.08525839430547999,0.17464223536853957
2020-01-01 00:32:00,-0.027024500444389435,-0.054769096003851256,-0.1126831196102912
2020-01-01 00:33:00,-0.0774182237106766,-0.06804451731465172,0.1714245439899949
2020-01-01 00:34:00,0.007333732129597863,0.13365933363108756,-0.018354785674745036
2020-01-01 00:35:00,-0.14631064525360446,0.0028966539813133022,-0.03677330727552915
2020-01-01 00:36:00,0.1565720980832935,0.31131827871672424,0.11286118153190135
2020-01-01 00:37:00,-0.04667035852972473,-0.12085707567371501,-0.2167172520435491
2020-01-01 00:38:00,-0.03305073689150295,0.025547298505940157,0.24711059150229348
2020-01-01 00:39:00,0.07130823583436872,0.16438572241129812,0.13846714551115194
2020-01-01 00:40:00,0.05124372528812182,-0.07718405729206498,0.0019612943320880885
2020-01-01 00:41:00,-0.1137859325094905,0.020552661432673022,-0.012668729525719707
2020-01-01 00:42:00,0.026915746347562587,0.12641977665139564,0.03023167809201211
2020-01-01 00:43:00,-0.049410832556599636,0.060773458622728926,-0.20230919103958792
2020-01-01 00:44:00,0.17581967622547118,0.1451966247914194,-0.10866361882197392
2020-01-01 00:45:00,-0.04117901593276797,-0.07781859490368775,-0.10925190389010943
2020-01-01 00:46:00,-0.17294914417420118,0.11070470055683052,0.16255351741676832
2020-01-01 00:47:00,-0.11894304604787372,0.17575240298563619,-0.163778459239853
2020-01-01 00:48:00,-0.16313795650015672,0.2648636505671782,-0.12303492102888623
2020-01-01 00:49:00,0.12517420492546283,0.0424096851096567,-0.18490902501192819
2020-01-01 00:50:00,-0.033053658971400654,-0.1283083184951733,0.06479287964978031
2020-01-01 00:51:00,0.016354455058030248,-0.0868051010863731,0.1282845847837473
2020-01-01 00:52:00,0.11973682200673674,-0.03385770968720075,-0.1793510869413627
2020-01-01 00:53:00,-0.02169815682061723,-0.2885831305799358,-0.14898476223441842
2020-01-01 00:54:00,0.003054839163849306,-0.0051401402446861096,0.12847865819916637
2020-01-01 00:55:00,0.2458737028521062,0.12065182198327652,-0.05390500548870341
2020-01-01 00:56:00,0.017694636994989243,0.010467131671933888,-0.06438055850777755
2020-01-01 00:57:00,-0.034508234642972195,-0.18122043578612915,0.20935653871210927
2020-01-01 00:58:00,0.12045797160906238,0.08276386488213092,0.0791658566303143
2020-01-01 00:59:00,0.0433020636859398,0.0041367373629090515,-0.08620815497457585
2020-01-01 01:00:00,0.1151052390079951,-0.13291770134805778,0.2847912136725006
2020-01-01 01:01:00,0.0870244209353749,-0.028391163920628307,0.0304765948189539
2020-01-01 01:02:00,-0.10248093166027249,-0.0573378243346406,0.04164687916065689
2020-01-01 01:03:00,-0.04706045237988856,0.035451626524450296,0.08828400102243211
2020-01-01 01:04:00,0.06739694255157941,-0.1146842876860713,-0.10302437865163576
2020-01-01 01:05:00,-0.023205080961290443,-0.09685660226080348,-0.11624994751823625
2020-01-01 01:06:00,-0.06201297152873012,0.1855913301461392,0.03290032919591505
2020-01-01 01:07:00,-0.0902833822105541,-0.06203157839675123,-0.10979695907639482
2020-01-01 01:08:00,-0.06848627801751642,0.09069352525584168,-0.1261470680521568
2020-01-01 01:09:00,-0.14021658221067462,0.053437442876342944,-0.1290705020192498
2020-01-01 01:10:00,-0.0006028984293158808,0.20968153779036286,-0.14573971087749746
2020-01-01 01:11:00,-0.06385206980564198,-0.07862215189616219,-0.13065221919799344
2020-01-01 01:12:00,0.026875456179443893,-0.0028279575868971826,0.06637082798050072
2020-01-01 01:13:00,-0.03309341984615979,-0.08047874395585342,0.020727571690082977
2020-01-01 01:14:00,0.07876091423953925,0.138706705670913,0.00012502397281496588
2020-01-01 01:15:00,-0.018206668257796915,-0.07131476315096702,0.09337118988488152
2020-01-01 01:16:00,0.06450059006902086,0.001055100206641242,0.20544317016264527
2020-01-01 01:17:00,-0.11690930007964158,0.052980558522915375,0.17030434930358893
2020-01-01 01:18:00,0.02465753496161186,0.08464504098511971,0.10793231569448995
2020-01-01 01:19:00,0.10157466892983498,-0.06290864574443544,-0.1468335382888702
2020-01-01 01:20:00,0.02281007622512408,-0.2047016154229951,0.03716897303548942
2020-01-01 01:21:00,0.03774460518688544,-0.17551342122753597,0.12017511754352865
2020-01-01 01:22:00,-0.11403378444324759,-0.014514793287609996,0.033166241030820845
2020-01-01 01:23:00,-0.10889056498228583,0.21047777069297666,-0.07851829137882577
2020-01-01 01:24:00,0.11819689450288257,0.05375515091029035,-0.11803301020921561
2020-01-01 01:25:00,0.06378743698219327,-0.01226816501073473,-0.07725769664344423
2020-01-01 01:26:00,-0.23477976808300627,-0.08839589990816933,0.12918402699765627
2020-01-01 01:27:00,-0.02493917776158815,0.23057149438608604,-0.05774626704063831
2020-01-01 01:28:00,0.046569663947973704,-0.1655429264687946,-0.18596227037435317
2020-01-01 01:29:00,0.0412721565584582,-0.09089395917113688,-0.22906565658010425
2020-01-01 01:30:00,0.049297476303018416,0.09176048365377279,0.18207770170332357
2020-01-01 01:31:00,-0.07531347908655246,0.001158226204436355,0.04701529159449598
2020-01-01 01:32:00,-0.08382576341496147,0.17053134578983814,-0.02929814323791563
2020-01-01 01:33:00,0.010970477718024865,0.1396005521448822,-0.1903601328861887
2020-01-01 01:34:00,0.21524533542423752,0.24711726052529753,-0.09622038511374907
2020-01-01 01:35:00,0.04108948602256963,-0.18833777682753827,0.05890744326263006
2020-01-01 01:36:00,-0.1131729803257967,0.05359917986832081,0.2700963443715923
2020-01-01 01:37:00,-0.07261461651069832,0.14674289711535377,0.04527994051264839
2020-01-01 01:38:00,-0.030551380415859964,-0.08691875499168986,-0.0283999846413817
2020-01-01 01:39:00,-0.06420547727160301,-0.02959570210543166,-0.05607572063408132
2020-01-01 01:40:00,0.08768549045882668,-0.016854474178625997,-0.04981718335581664
2020-01-01 01:41:00,-0.01374549728947979,0.03176147694320543,0.0956111998638593
2020-01-01 01:42:00,-0.13705923467939468,0.09551706346179384,0.016478873072257663
2020-01-01 01:43:00,-0.06955349429934059,-0.02227937441010744,0.177200791131644
2020-01-01 01:44:00,-0.010016371518222031,-0.24207596120619698,-0.2312797615667364
