time_index,A,B,F,C,H,D,E
2020-01-01 00:00:00,0.22522438906596481,0.048575485552526554,-0.16629698043896673,-0.10973792643601424,0.010054639170326753,-0.13720748433870644,0.019704684933256562
2020-01-01 00:01:00,-0.014054359723413207,-0.06084294591853614,-0.03544007354287261,0.1624286395401072,0.031073749188523014,-0.29900061724874066,0.16242656312350212
2020-01-01 00:02:00,-0.24895341108341362,-0.14339910274635312,-0.22699868775333584,-0.11155871800693609,-0.02391113676965711,-0.3105330079607773,0.41527309549219804
2020-01-01 00:03:00,-0.21607478491369037,0.36195250128172735,-0.14899655462494962,0.051002901588574505,-0.0998281038363939,-0.15649204290858162,0.7773597230713358
2020-01-01 00:04:00,-0.1540027794435887,-0.1888770250667798,-0.07733165827319843,0.19689615262299429,0.1156872995096886,-0.21499795237516367,0.6503885641712939
2020-01-01 00:05:00,-0.39091182770390664,0.03778590184881771,-0.0005447074994489112,-0.06768871368883983,-0.10867394346622254,-0.3092659210313033,0.45677283098801436
2020-01-01 00:06:00,-0.4811327435542945,-0.03392351907912538,0.05424742591265365,0.15251228703730743,-0.006117478826540186,-0.3724139760925495,0.4154156919839929
2020-01-01 00:07:00,-0.6102684015595016,-0.053329273510711234,0.0326352612449886,-0.11832288142089126,0.07989114792566424,-0.3308017089089068,0.400381179151453
2020-01-01 00:08:00,-0.7780724441833118,-0.008785439440135184,0.06510945422098606,0.05591476123043544,0.03370478646243427,-0.36342342275082606,0.35056950876911264
2020-01-01 00:09:00,-0.9765202859825951,-0.0997175507217579,0.11483898705252112,0.007092309489669341,0.13315435007393878,-0.29359247470996086,0.22229635499967768
2020-01-01 00:10:00,-1.1352501567241742,0.09002210414465824,-0.04177452644991382,-0.14853765428471513,0.08902792403661791,-0.32929310736050654,0.18968472670876313
2020-01-01 00:11:00,-1.2994833271110489,-0.41153140188119935,0.002858567706811317,0.06603962642964331,0.03292832432831455,-0.38686923965685205,0.4670391312731328
