time_index,A,B,F,C,H,D,E
2020-01-01 00:00:00,0.037671446006682284,0.05309373235342918,-0.14325869310629824,-0.02189605931340824,-0.049805487170702614,-0.10585140543782637,0.12454818827277413
2020-01-01 00:01:00,0.9092695520353695,-0.37637704200388733,-0.9462238288494,-0.05772136803197597,-0.0032932511407042222,-0.044647868299208304,0.16022928611782572
2020-01-01 00:02:00,0.8756322743694126,0.015351837275424718,-0.7560916035262711,0.1226993283603844,-0.10932543270475575,-0.1589534380152564,-0.0348166468705749
2020-01-01 00:03:00,0.9356736645436654,-0.06036039569955806,-1.1026402942076325,0.17183503480976203,0.03944140816046737,-0.17454718002850345,0.11458256749360383
2020-01-01 00:04:00,0.8876642632191394,-0.11320952063226952,-0.7830290380213646,-0.1457235689714475,0.18909078729487447,0.005779361858495936,0.016425326225591307
2020-01-01 00:05:00,0.9871847610740455,-0.06974594139132807,-1.0512707243256754,-0.0659726650647685,-0.0031943329194643044,-0.39618730901171423,-0.1269250518972917
2020-01-01 00:06:00,0.5759650899298816,-0.20514048320467393,-0.9519474513707644,-0.0581145991357086,0.03797687167502323,-0.11260604530438384,0.10066302786764242
2020-01-01 00:07:00,0.7079951959320893,0.054576896952962056,-0.8181288139751425,-0.07021586623433139,-0.0004964819721043276,-0.14702785174467245,-0.07584330814923525
2020-01-01 00:08:00,0.8259520650473845,-0.16300480395380157,-1.0562775602304448,-0.0262738541790559,0.09238624625731798,0.11748026621486114,-0.16314597693808167
2020-01-01 00:09:00,1.0466174735681817,-0.008171511184327893,-0.8933997962245399,0.037899952594335186,-0.08405753725013539,-0.18849131095100613,-0.010564130203970228
2020-01-01 00:10:00,0.7477272411957089,0.060465615179403326,-1.1679325149984625,-0.08839974696229663,0.11708969948335682,0.12492236440623153,0.004741620643362684
2020-01-01 00:11:00,0.9725572122427637,-0.2164064730804532,-0.9164578210151261,-0.12010791266779937,0.09606090640425294,-0.2652575970980048,-0.10747403004573475
2020-01-01 00:12:00,0.6884063995744192,-0.13041548686172075,-0.9038734576605071,-0.019078724714228446,-0.048692793625511474,-0.1188230997814649,0.03521367386196682
2020-01-01 00:13:00,0.8768631937793128,-0.12978614804585467,-0.7945168788850603,-0.20943121615398394,0.13012519076455228,-0.05947311647749962,0.1820386000991683
2020-01-01 00:14:00,0.7387173901746396,-0.09434526600384019,-0.8063014087599732,-0.05498461160320328,-0.11945287500779611,-0.11066560215686361,0.16032734108764163
2020-01-01 00:15:00,1.0333040049732596,-0.19133756092834717,-0.8283057154283137,-0.07641931325414328,-0.03762347468584665,-0.08496681352556307,0.04036332401932817
2020-01-01 00:16:00,0.7567570650590647,-0.19446268124024454,-0.9857565098284805,-0.014318837640502092,0.11399749212829578,-0.21579258902979465,-0.030108001949091627
2020-01-01 00:17:00,0.6080552398304202,0.07166804773048993,-0.9938800575829423,-0.03216984528582416,0.013667513156801876,-0.389624707318295,-0.03386693668441884
2020-01-01 00:18:00,0.45126926579912663,-0.12406424083294285,-0.90187093222141,0.01086621114290831,0.18417018830008017,-0.11145071136099537,-0.08009494415939455
2020-01-01 00:19:00,0.7796978452857706,-0.2762157785533507,-0.953275564890457,0.09335412263099435,-0.04168062393238095,-0.109272191188056,-0.12398761740016066
2020-01-01 00:20:00,0.8469688269651446,0.05144505368585406,-0.960630178510347,0.02086414963349588,0.19674547775014292,-0.0194635264296647,-0.1843089283113411
2020-01-01 00:21:00,0.870492976600646,-0.056680178979285165,-0.7309696829861362,0.01280200498543608,-0.07595662934628672,-0.034693193106360765,-0.2037541416309072
2020-01-01 00:22:00,0.9343251200189129,-0.010878365368050785,-0.9415117260322403,-0.06803953259902969,0.015597790632890284,0.08138143888633093,0.03109733486535224
2020-01-01 00:23:00,1.076476885560065,-0.07055710136407842,-1.0232936191273472,-0.03445630080567901,-0.06270178737828218,-0.07631933191635946,0.20481337806155356
2020-01-01 00:24:00,1.0188451555489255,-0.2700503717825461,-1.0080529956101691,0.14232953296396267,-0.027174333406196596,0.01619303528393036,-0.12886726153413042
2020-01-01 00:25:00,1.1990693011443776,-0.07458235317084905,-0.8616983508897529,-0.12899679032687858,0.042006869039193255,-0.0024015769227777872,-0.0325953081046364
2020-01-01 00:26:00,0.9967444682521227,-0.1790656329797602,-0.995617350702818,0.030755594597001914,-0.037562729526294095,-0.02858806986928935,0.20510588410043964
2020-01-01 00:27:00,0.7420019293990444,-0.009926867568553599,-0.8835601019305528,-0.07400499168410761,-0.11318714325699261,0.04747977007947925,-0.0012682903943296159
2020-01-01 00:28:00,0.9527311000678099,-0.0836586381535386,-1.0957903326843756,0.046402771425941756,0.059597802408505735,0.1324722314714935,0.09693302976514874
2020-01-01 00:29:00,1.0081003342129606,-0.027558930286743263,-0.9748301657174682,-0.14455553179598474,-0.0029839906147541215,-0.3246296936173828,-0.2518998269246297
2020-01-01 00:30:00,0.6015813492509626,-0.09714307584261164,-1.0824588868761285,0.15365763874465152,-0.021027865584504472,0.03897223065044258,-0.1273109293811252
2020-01-01 00:31:00,0.9574054061813426,-0.16521839773389663,-0.7686191322114369,-0.005815046907694295,0.12056222577599211,0.014713041664238875,0.02273694847203637
2020-01-01 00:32:00,0.8173223003402904,-0.170295125991499,-0.7100208967679473,-0.044006082232633144,-0.1199986021744103,-0.41466462436737944,-0.05246975395757657
2020-01-01 00:33:00,0.6119172220023146,-0.12537083805153246,-0.7990552272649242,-0.02952368456143069,0.08136588190326766,0.0432379237656166,-0.16719321906717777
2020-01-01 00:34:00,0.9335147066808405,-0.36885607684035093,-0.8257088101831603,-0.011073364053034352,0.17327922975193363,-0.3085570322500391,0.18526717134615311
2020-01-01 00:35:00,0.5476800414629235,-0.23320513867740583,-1.1284795531319725,0.02999678329517293,0.02907878605143105,-0.27266312016581035,-0.06369307358048315
2020-01-01 00:36:00,0.8529061422487574,-0.17853335412435672,-0.8956280976884939,0.18680718309436833,0.05637721995826486,0.026854747516196383,-0.08588907745934249
2020-01-01 00:37:00,1.0069356858041132,-0.11395853674481712,-0.9822104351657881,0.09092635606922632,0.06489461670271954,0.0778776154953445,-0.37578966116776724
2020-01-01 00:38:00,1.0562530596708928,-0.1372605236474913,-0.7597382572256555,-0.007795375041505595,0.0944876962603618,-0.061751209013343356,0.05432186298499899
2020-01-01 00:39:00,0.9632536990048295,-0.04850408424511221,-0.8778754078498991,-0.06626533271366687,-0.20572773183362314,-0.10359966036074214,-0.03047383967817435
2020-01-01 00:40:00,0.826512549195984,-0.23972296540474725,-0.8414762760311659,-0.028241689869202793,-0.15863782504569884,0.11822305794625185,-0.11196350593605699
2020-01-01 00:41:00,1.0741403804655523,-0.15429347709690552,-0.8258373059510901,0.08954260183050652,-0.09607095973994438,-0.006022468892547088,-0.14705904766994726
2020-01-01 00:42:00,0.9191963470168047,-0.22120992617551372,-0.7471634514476962,0.01769343698081094,0.03663145081400191,-0.02321017981613681,0.013588049267825239
2020-01-01 00:43:00,0.9441551303739871,-0.15455091291991369,-0.9534267120293979,0.03713328378527829,-0.08301694856515168,-0.12727996617792983,-0.10309716737748018
2020-01-01 00:44:00,0.8389421386043329,-0.13027152686580343,-0.8549323756536364,0.05802504433197007,0.00010584748103872887,0.028519353983521276,-0.07946454788366364
2020-01-01 00:45:00,1.0896385589318385,-0.11929718026200517,-1.0006216911415777,-0.07808748394961336,0.024534380108894006,-0.09174969158750862,0.22725137357560674
2020-01-01 00:46:00,0.7584496119731706,-0.24981100894929684,-0.9268269698735159,-0.11699449922349454,0.09098481413536669,-0.09262113483649329,0.050544892678053385
2020-01-01 00:47:00,0.896871922561574,0.05443104914336794,-0.8378801082429344,-0.2029349797503199,-0.08332522709139563,-0.22118641356182356,0.14704818483337478
2020-01-01 00:48:00,0.980066124921675,-0.1986576978949234,-0.8377121460363819,0.1339378335290866,-0.24746708696052905,0.08502363622915796,0.11059010955077798
2020-01-01 00:49:00,0.9389889837079436,-0.026514824494817874,-0.9594126225331574,-0.08850453553745215,0.12722967962799472,0.4092537377717317,-0.1197031103734004
2020-01-01 00:50:00,1.3281869228245384,-0.1691863333755279,-0.8312961204500564,0.15150685549235565,0.03840546786872837,-0.2587372495115279,-0.15768751608455625
2020-01-01 00:51:00,0.7891741176839223,-0.18722373812145765,-0.8962012346405703,-0.05210864524799377,-0.021325424938844144,0.03950023681467478,0.05651022729818184
2020-01-01 00:52:00,0.9803195368956775,-0.08236679244802779,-0.9983286256285938,-0.06437362701751942,-0.0032292904892335314,0.15508801828720215,0.09216967617731547
2020-01-01 00:53:00,1.037371532260722,-0.236708208974656,-0.8998086338411528,-0.07154198676804674,0.0038684203177779507,-0.05733037546404181,-0.09926594545364517
2020-01-01 00:54:00,0.9344311917470967,-0.1478315880922919,-0.8937868764252307,-0.12443625886809428,0.019860751964269,-0.11764391757616377,-0.06123617149862031
