time_index,A,B,F,C,H,D,E
2020-01-01 00:00:00,0.05440221283121303,-0.17190074527445245,0.09440809678234025,0.0480829034292259,0.010813300507834779,0.20988296976226964,0.1626850299743703
2020-01-01 00:01:00,-0.10936735196777277,0.247633084406988,0.0824656043860249,-0.005413552587388324,0.2111850064640769,0.37131884371580326,-0.8264349260461187
2020-01-01 00:02:00,-0.37367452787993877,-0.24471263639013713,0.05264453639715517,-0.07459780245897658,-0.09055092522799242,0.15920271544093978,-1.1249288806187778
2020-01-01 00:03:00,-0.2414242804442148,0.4429539458355898,0.15752441814328286,0.06428711767975585,-0.049914789908260204,0.3398125116552376,-1.54156641526789
2020-01-01 00:04:00,-0.0959226044163894,-0.3339318385895041,0.0016788746278027997,-0.07828587081911884,-0.1559192810659255,0.2837097784966103,-1.755761233700257
2020-01-01 00:05:00,-0.02442690722774496,0.3198881888814984,0.019725283247363126,0.023651502052432386,0.06989207179148724,0.3855298869084103,-1.8540938610411377
2020-01-01 00:06:00,-0.5010686272160849,-0.35330984056447295,-0.11940887115209262,-0.12104432078817336,-0.0289708677561777,0.3430563725075276,-1.815718174866046
2020-01-01 00:07:00,-0.40494383727697214,0.27619100509429445,-0.06301779481915205,0.0633692202638111,-0.04498470320685663,0.34211916728818126,-1.8979292177980915
2020-01-01 00:08:00,-0.09056648005114526,-0.2925229233163749,-0.1827527870532223,-0.10225108872348239,0.11278111406868423,0.33003817155370624,-1.8420764899223547
2020-01-01 00:09:00,-0.2519955519766972,0.061893267595597504,-0.0760059985087557,-0.0711886598311199,-0.06451399600300595,0.3571062123109939,-1.7002621211605369
2020-01-01 00:10:00,-0.39196096483767184,-0.17897830143856264,0.028029514969384568,0.12851325988435716,0.021275304995529577,0.47510660891449713,-1.670601983702245
2020-01-01 00:11:00,-0.22931654077239083,0.4215729864005945,-0.05313247820536627,0.014712043662869892,-0.04362006822060642,0.2718221795988867,-1.8301695805607008
2020-01-01 00:12:00,-0.1946795706884244,-0.4845934004709795,0.0030363431210664264,-0.06474911489980534,0.14634972765649162,0.25716130926962627,-1.6835488629353885
2020-01-01 00:13:00,-0.06121438023362544,0.48183421669964344,0.011707852854154141,0.21509323554568985,-0.18838882831442913,0.2796602796399644,-1.5820049083694114
2020-01-01 00:14:00,-0.17346010018317679,-0.43121357937827637,-0.06520181110854728,-0.08571380821865987,-0.07209592441319784,0.49267703208900326,-1.6800671144671233
2020-01-01 00:15:00,-0.49381095352673193,0.39069518184684765,0.04943733539983315,0.018120196728344536,-0.06828235872827497,0.38511975745550636,-1.6643066654257432
2020-01-01 00:16:00,-0.37339798381743383,-0.40393807764468836,0.14253159451539932,0.017105849665347745,-0.021545421597384217,0.1481989048344401,-1.730028403834352
2020-01-01 00:17:00,-0.042322962484091425,0.49023014313692387,-0.019282799367822692,-0.13187671422951075,-0.051713988345802125,0.5458266514573524,-1.645880412611923
2020-01-01 00:18:00,-0.40590848206775415,-0.5597130690678069,0.09283123318042884,-0.12922142142078322,-0.07634846623305777,0.44898901414758935,-1.5616221567138022
2020-01-01 00:19:00,-0.4153956612692013,0.4810300695187865,0.22470048043676003,-0.059124358918061566,-0.013548389582219982,0.19534128584801197,-1.4511783453886302
2020-01-01 00:20:00,-0.27159345240224597,-0.4019190280867735,0.2609524518685013,-0.013585032960031773,0.013495562114287561,0.30719020044579237,-1.2948314509241057
2020-01-01 00:21:00,-0.2061674063077694,0.608341189679628,0.10032756701156116,-0.048945568225468,-0.14384576403596805,0.4861809950875767,-1.3053583984763633
2020-01-01 00:22:00,-0.2153976283859132,-0.5161856392974704,0.1147240216730931,-0.02085146869050445,0.15460012551163194,0.34196208242858855,-1.3469874579847922
